Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
134643;SBI Equity Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF200KA1DF3;;27.4873;26-Aug-2026
134641;SBI Equity Savings Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200KA1DG1;INF200KA1DH9;25.1602;26-Aug-2026
134640;SBI Equity Savings Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200KA1DI7;INF200KA1DJ5;26.0298;26-Aug-2026
134644;SBI Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF200KA1DA4;;24.7733;26-Aug-2026
134639;SBI Equity Savings Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200KA1DB2;INF200KA1DC0;22.9675;26-Aug-2026
134642;SBI Equity Savings Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200KA1DD8;INF200KA1DE6;23.4262;26-Aug-2026

Sundaram Mutual Fund
149677;Sundaram Equity Savings Fund (Formerly Known as  Principal Equity Savings Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01HC6;INF173K01HD4;15.7425;26-Aug-2026
149679;Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01GZ9;;84.8372;26-Aug-2026
149674;Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Growth Option;Regular Plan;GROWTH;INF173K01213;;71.8958;26-Aug-2026
149675;Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund)- Income Distribution CUM Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01247;INF173K01254;14.4252;26-Aug-2026

Union Mutual Fund
144312;Union Equity Savings Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01EC1;;18.27;26-Aug-2026
144313;Union Equity Savings Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01EE7;INF582M01ED9;17.05;26-Aug-2026
144310;Union Equity Savings Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01EG2;;17.48;26-Aug-2026
144311;Union Equity Savings Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01EI8;INF582M01EH0;16.26;26-Aug-2026

WhiteOak Capital Mutual Fund
153355;WhiteOak Capital Equity Savings Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01AB7;;11.832;26-Aug-2026
153356;WhiteOak Capital Equity Savings Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01AC5;;11.579;26-Aug-2026

Open Ended Schemes ( Solution Oriented Scheme - Retirement Fund )


Axis Mutual Fund
147825;Axis Retirement Fund - Aggressive Plan - Direct Growth;Direct Plan;Growth Option;INF846K01S86;;20.58;26-Aug-2026
147822;Axis Retirement Fund - Aggressive Plan - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01S94;;18.93;26-Aug-2026
147823;Axis Retirement Fund - Aggressive Plan - Regular Growth;Regular Plan;Growth Option;INF846K01T02;;18.62;26-Aug-2026
147824;Axis Retirement Fund - Aggressive Plan - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01T10;;17.17;26-Aug-2026
147826;Axis Retirement Fund - Dynamic Plan - Direct Growth;Direct Plan;Growth Option;INF846K01T28;;22.00;26-Aug-2026
147827;Axis Retirement Fund - Dynamic Plan - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01T36;;20.06;26-Aug-2026
147828;Axis Retirement Fund - Dynamic Plan - Regular Growth;Regular Plan;Growth Option;INF846K01T44;;19.83;26-Aug-2026
147829;Axis Retirement Fund - Dynamic Plan - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01T51;;18.28;26-Aug-2026

Baroda BNP Paribas Mutual Fund
152628;Baroda BNP Paribas Retirement Fund - Direct plan - Growth option;Direct Plan;Growth Option;INF251K01TJ0;;12.2675;26-Aug-2026
152626;Baroda BNP Paribas Retirement Fund - Direct plan - IDCW option;Direct Plan;IDCW Option;INF251K01TK8;;12.2675;26-Aug-2026
152625;Baroda BNP Paribas Retirement Fund - Regular plan - Growth option;Regular Plan;Growth Option;INF251K01TH4;;11.8207;26-Aug-2026
152627;Baroda BNP Paribas Retirement Fund - Regular plan - IDCW option;Regular Plan;IDCW Option;INF251K01TI2;;11.8207;26-Aug-2026

ICICI Prudential Mutual Fund
146721;ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1TW4;;32.10;26-Aug-2026
146720;ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1TX2;;32.10;26-Aug-2026
146722;ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option;Regular Plan;Growth;INF109KC1TU8;;28.62;26-Aug-2026
146723;ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option;Regular Plan;IDCW;INF109KC1TV6;;28.61;26-Aug-2026
146349;ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1TS2;;40.12;26-Aug-2026
146348;ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1TT0;;40.11;26-Aug-2026
146346;ICICI Prudential Retirement Fund - Pure Equity - Growth Option;Regular Plan;Growth;INF109KC1TQ6;;35.86;26-Aug-2026
146347;ICICI Prudential Retirement Fund - Pure Equity - IDCW Option;Regular Plan;IDCW;INF109KC1TR4;;35.87;26-Aug-2026

Nippon India Mutual Fund
133566;NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF204KA1C14;;23.0255;26-Aug-2026
133567;NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - IDCW Option;Regular Plan;IDCW Option;INF204KA1C06;;19.5984;26-Aug-2026
133568;Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option;Direct Plan;Growth Option;INF204KA1B72;;33.2434;26-Aug-2026
133630;Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option;Direct Plan;Bonus Option;INF204KA1B98;;33.2434;26-Aug-2026
133565;Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option;Regular Plan;Growth Option;INF204KA1B64;;29.2041;26-Aug-2026
133631;Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan- Bonus Option;Regular Plan;Bonus Option;INF204KA1B80;;29.2041;26-Aug-2026

PGIM India Mutual Fund
152537;PGIM India Retirement Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L01Y61;;13.06;26-Aug-2026
152539;PGIM India Retirement Fund - Direct Plan - IDCW Payout Option;Direct Plan;Direct IDCW;INF663L01Y79;;13.06;26-Aug-2026
152538;PGIM India Retirement Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L01Y46;;12.57;26-Aug-2026
152540;PGIM India Retirement Fund - Regular Plan - IDCW Payout Option;Regular Plan;Regular IDCW;INF663L01Y53;;12.57;26-Aug-2026

SBI Mutual Fund
148685;SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Growth;Direct Plan;Growth;INF200KA1S97;;21.3593;26-Aug-2026
148686;SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200KA1T05;;21.3616;26-Aug-2026
148695;SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Growth;Regular Plan;Growth;INF200KA1S71;;20.0521;26-Aug-2026
148684;SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200KA1S89;;20.0516;26-Aug-2026
148683;SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Growth;Direct Plan;Growth;INF200KA1S55;;22.1656;26-Aug-2026
148694;SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200KA1S63;;22.1538;26-Aug-2026
148698;SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Growth;Regular Plan;Growth;INF200KA1S30;;20.6949;26-Aug-2026
148691;SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200KA1S48;;20.6954;26-Aug-2026

Union Mutual Fund
150554;Union Retirement Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01IK5;;17.84;26-Aug-2026
150555;Union Retirement Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01IL3;;17.84;26-Aug-2026
150552;Union Retirement Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01IM1;;16.88;26-Aug-2026
150553;Union Retirement Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01IN9;;16.88;26-Aug-2026

UTI Mutual Fund
100682;UTI Retirement Fund - Regular Plan;Regular Plan;Growth;INF789F1AA56;;50.9186;26-Aug-2026
120766;UTI Retirement Fund- Direct Plan;Direct Plan;Growth;INF789F1AA64;;55.2903;26-Aug-2026

Open Ended Schemes ( Solution Oriented Scheme - Children’s Fund )


Axis Mutual Fund
135762;Axis Children's Fund - Lock in - Direct Growth;Direct Plan;Growth Option;INF846K01WO1;;30.5264;26-Aug-2026
135765;Axis Children's Fund - Lock in - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01WP8;;28.1203;26-Aug-2026
135759;Axis Children's Fund - Lock in - Regular Growth;Regular Plan;Growth Option;INF846K01WJ1;;26.5975;26-Aug-2026
135760;Axis Children's Fund - Lock in - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01WK9;;24.5383;26-Aug-2026
135764;Axis Children's Fund - No Lock in - Direct Growth;Direct Plan;Growth Option;INF846K01WR4;;31.1102;26-Aug-2026
135763;Axis Children's Fund - No Lock in - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01WS2;INF846K01WQ6;28.1735;26-Aug-2026
135766;Axis Children's Fund - No Lock in - Regular Plan - Growth;Regular Plan;Growth Option;INF846K01WM5;;26.5942;26-Aug-2026
135761;Axis Children's Fund - No Lock in - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01WN3;INF846K01WL7;24.5161;26-Aug-2026

Baroda BNP Paribas Mutual Fund
153171;Baroda BNP Paribas Children's Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01UE9;;11.7343;26-Aug-2026
153170;Baroda BNP Paribas Children's Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01UC3;;11.3840;26-Aug-2026
153169;Baroda BNP Paribas Children's Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF251K01UD1;;11.3840;26-Aug-2026

ICICI Prudential Mutual Fund
120579;ICICI Prudential Children's Fund - Direct Plan;Direct Plan;Growth;INF109K01Y49;;367.16;26-Aug-2026
101127;ICICI Prudential Children's Fund - Regular Plan;Regular Plan;Growth;INF109K01605;;331.22;26-Aug-2026

LIC Mutual Fund
120285;LIC MF Children's Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01FB1;;39.2576;26-Aug-2026
101271;LIC MF Children's Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01048;;34.8958;26-Aug-2026

Union Mutual Fund
152219;Union Children's Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01JK3;;13.55;26-Aug-2026
152220;Union Children's Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01JL1;;13.55;26-Aug-2026
152217;Union Children's Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01JI7;;13.09;26-Aug-2026
152218;Union Children's Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01JJ5;;11.39;26-Aug-2026

UTI Mutual Fund
120724;UTI Children's Equity Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AZV0;;92.0231;26-Aug-2026
120725;UTI Children's Equity Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F1AZZ1;;92.182;26-Aug-2026
102267;UTI Children's Equity Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AZT4;;81.9265;26-Aug-2026
102266;UTI Children's Equity Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789F1AZX6;;81.9315;26-Aug-2026
120771;UTI Children's Hybrid Fund - Direct Plan;Direct Plan;Growth;INF789F1AZR8;;41.7317;26-Aug-2026
100678;UTI Children's Hybrid Fund - Regular Plan;Regular Plan;Growth;INF789F1AZP2;;40.741;26-Aug-2026

Open Ended Schemes ( Other Scheme - Index Funds )


Angel One Mutual Fund
153529;ANGEL ONE NIFTY 50 INDEX FUND-DIRECT-GROWTH;Direct Plan;Growth;INF1J2R01072;;9.9759;26-Aug-2026
153530;ANGEL ONE NIFTY 50 INDEX FUND-REGULAR-GROWTH;Regular Plan;Growth;INF1J2R01080;;9.9135;26-Aug-2026
153330;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND DIRECT PLAN GROWTH OPTION;Direct Plan;Growth;INF1J2R01023;;12.038;26-Aug-2026
153331;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND REGULAR PLAN GROWTH OPTION;Regular Plan;Growth;INF1J2R01031;;11.9047;26-Aug-2026
153956;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - DIRECT GROWTH;Direct Plan;Growth;INF1J2R01122;;10.4091;26-Aug-2026
153955;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - REGULAR GROWTH;Regular Plan;Growth;INF1J2R01130;;10.3541;26-Aug-2026

Axis Mutual Fund
154171;Axis BSE India Sectors Leaders Index Fund- Direct Plan- Growth Option;Direct Plan;Growth Option;INF846KA1424;;9.7117;26-Aug-2026
154170;Axis BSE India Sectors Leaders Index Fund- Regular Plan- Growth Option;Regular Plan;Growth Option;INF846KA1416;;9.6683;26-Aug-2026
152422;Axis BSE Sensex Index Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K012V6;;10.9127;26-Aug-2026
152424;Axis BSE Sensex Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K013V4;INF846K015V9;10.9127;26-Aug-2026
152421;Axis BSE Sensex Index Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K014V2;;10.7579;26-Aug-2026
152423;Axis BSE Sensex Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K010V0;INF846K011V8;10.7576;26-Aug-2026
147666;Axis Nifty 100 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01S29;;22.7794;26-Aug-2026
147668;Axis Nifty 100 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01S37;INF846K01S45;21.6411;26-Aug-2026
147665;Axis Nifty 100 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01S52;;21.6182;26-Aug-2026
147667;Axis Nifty 100 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01S60;INF846K01S78;20.5046;26-Aug-2026
149373;Axis Nifty 50 Index Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K013D2;;14.7300;26-Aug-2026
149374;Axis Nifty 50 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K014D0;INF846K015D7;13.9712;26-Aug-2026
149371;Axis Nifty 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K016D5;;14.5282;26-Aug-2026
149372;Axis Nifty 50 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K017D3;INF846K018D1;13.7807;26-Aug-2026
152731;Axis Nifty 500 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K019W9;;10.3594;26-Aug-2026
152730;Axis Nifty 500 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K018W1;;10.1626;26-Aug-2026
152629;Axis Nifty Bank Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K015W7;;11.9552;26-Aug-2026
152631;Axis Nifty Bank Index Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF846K016W5;INF846K017W3;11.9553;26-Aug-2026
152632;Axis Nifty Bank Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K012W4;;11.7297;26-Aug-2026
152630;Axis Nifty Bank Index Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF846K013W2;INF846K014W0;11.7293;26-Aug-2026
154348;Axis Nifty Capital Markets Index Fund- Direct Plan;Direct Plan;;INF846KA1549;;9.8891;26-Aug-2026
154349;Axis Nifty Capital Markets Index Fund- Regular Plan;Regular Plan;;INF846KA1531;;9.8674;26-Aug-2026
154326;Axis Nifty India Defence Index Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846KA1523;;10.8078;26-Aug-2026
154327;Axis Nifty India Defence Index Fund - Regular Plan - Growth;Regular Plan;Growth	 Option;INF846KA1515;;10.7792;26-Aug-2026
151785;Axis Nifty IT Index Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K017R3;;10.6633;26-Aug-2026
151786;Axis Nifty IT Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K018R1;INF846K019R9;10.6633;26-Aug-2026
151787;Axis Nifty IT Index Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K010S6;;10.4398;26-Aug-2026
151784;Axis Nifty IT Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K011S4;INF846K012S2;10.4399;26-Aug-2026
149936;Axis Nifty Midcap 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K019H0;;22.3672;26-Aug-2026
149935;Axis Nifty Midcap 50 Index Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF846K010I7;INF846K011I5;22.3664;26-Aug-2026
149938;Axis Nifty Midcap 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K012I3;;21.6434;26-Aug-2026
149937;Axis Nifty Midcap 50 Index Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF846K013I1;INF846K014I9;21.6434;26-Aug-2026
149466;Axis Nifty Next 50 Index Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K019E7;;18.5159;26-Aug-2026
149469;Axis Nifty Next 50 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K010F3;INF846K011F1;17.5698;26-Aug-2026
149467;Axis Nifty Next 50 Index Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K012F9;;17.9355;26-Aug-2026
149468;Axis Nifty Next 50 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K013F7;INF846K014F5;17.0159;26-Aug-2026
149894;Axis Nifty Smallcap 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K013H3;;21.3263;26-Aug-2026
149895;Axis Nifty Smallcap 50 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K014H1;INF846K015H8;21.3262;26-Aug-2026
149896;Axis Nifty Smallcap 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K016H6;;20.6383;26-Aug-2026
149897;Axis Nifty Smallcap 50 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K017H4;INF846K018H2;20.6386;26-Aug-2026
154460;Axis Nifty50 Equal Weight Index Fund-Direct Plan- Growth Option;Direct Plan;Growth Option;INF846KA1564;;10.1478;26-Aug-2026
154459;Axis Nifty50 Equal Weight Index Fund-Regular Plan- Growth Option;Regular Plan;Growth Option;INF846KA1556;;10.1398;26-Aug-2026
153244;Axis Nifty500 Momentum 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846KA1044;;11.4751;26-Aug-2026
153245;Axis Nifty500 Momentum 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846KA1036;;11.3202;26-Aug-2026
153829;Axis Nifty500 Quality 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846KA1200;;10.2668;26-Aug-2026
153830;Axis Nifty500 Quality 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846KA1192;;10.1838;26-Aug-2026
152949;Axis Nifty500 Value 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K013Y8;;11.5512;26-Aug-2026
152950;Axis Nifty500 Value 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K012Y0;;11.3660;26-Aug-2026

Bajaj Finserv Mutual Fund
153506;Bajaj Finserv Nifty 50 Index Fund - Direct - Growth;Direct Plan;Growth;INF0QA701BA9;;9.8929;26-Aug-2026
153505;Bajaj Finserv Nifty 50 Index Fund - Direct - IDCW;Direct Plan;IDCW;INF0QA701BB7;INF0QA701BC5;9.8929;26-Aug-2026
153508;Bajaj Finserv Nifty 50 Index Fund - Regular - Growth;Regular Plan;Growth;INF0QA701AY1;;9.8060;26-Aug-2026
153507;Bajaj Finserv Nifty 50 Index Fund - Regular - IDCW;Regular Plan;IDCW;INF0QA701BJ0;INF0QA701AZ8;9.8060;26-Aug-2026
153479;Bajaj Finserv Nifty Next 50 Index Fund - Direct - Growth;Direct Plan;Growth;INF0QA701BG6;;11.8758;26-Aug-2026
153478;Bajaj Finserv Nifty Next 50 Index Fund - Direct - IDCW;Direct Plan;IDCW;INF0QA701BH4;INF0QA701BI2;11.8758;26-Aug-2026
153480;Bajaj Finserv Nifty Next 50 Index Fund - Regular - Growth;Regular Plan;Growth;INF0QA701BD3;;11.7735;26-Aug-2026
153481;Bajaj Finserv Nifty Next 50 Index Fund - Regular - IDCW;Regular Plan;IDCW;INF0QA701BE1;INF0QA701BF8;11.7735;26-Aug-2026

Baroda BNP Paribas Mutual Fund
152329;Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option;Direct Plan;Growth Option;INF251K01SY1;;11.4358;26-Aug-2026
152330;Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - IDCW option;Direct Plan;IDCW Option;INF251K01SZ8;INF251K01TA9;11.4358;26-Aug-2026
152331;Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - Growth option;Regular Plan;Growth Option;INF251K01SV7;;11.3235;26-Aug-2026
152328;Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - IDCW option;Regular Plan;IDCW Option;INF251K01SW5;INF251K01SX3;11.3235;26-Aug-2026
153000;Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01UA7;;11.3360;26-Aug-2026
153001;Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01UB5;;11.1958;26-Aug-2026
152931;Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01TY9;;8.2964;26-Aug-2026
152930;Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01TZ6;;8.2006;26-Aug-2026

Choice Mutual Fund
154301;Choice Nifty 50 Index Fund - Direct Plan Growth;Direct Plan;Growth;INF2KCX01020;;10.4751;26-Aug-2026
